TSIC,commodity code,product,unit,year,month,inventory,production,dom sale,export,total,thousand baht,month-end inv,capacity
10221,010,ปลาทูน่ากระป๋อง,ตัน,2016,3,"178,211","50,791","3,058","49,943","53,001","7,581,244","175,419","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2016,4,"175,419","43,069","3,663","45,630","49,294","6,790,283","169,767","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2016,5,"169,767","63,187","3,869","56,913","60,782","8,759,999","173,784","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2016,6,"173,784","63,860","3,523","47,384","50,906","7,511,988","185,796","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2016,7,"185,796","46,437","5,865","47,183","53,048","8,226,131","179,685","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2016,8,"179,685","57,274","5,673","44,804","50,477","8,255,730","188,323","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2016,9,"188,323","52,545","6,386","50,435","56,821","8,270,212","183,812","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2016,10,"183,812","52,173","3,057","53,714","56,772","9,374,125","178,812","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2016,11,"178,812","58,832","5,141","50,681","55,822","8,261,209","182,225","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2016,12,"182,225","44,700","5,545","45,691","51,236","7,527,988","175,429","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2017,1,"175,429","58,169","4,725","47,367","52,092","8,670,420","181,170","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2017,2,"181,170","50,633","2,423","49,802","52,225","7,832,466","179,165","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2017,3,"179,165","73,854","2,596","55,894","58,490","7,905,873","194,356","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2017,4,"194,356","37,902","1,934","47,741","49,675","7,361,137","182,171","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2017,5,"182,171","44,261","2,850","41,254","44,104","8,383,670","182,149","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2017,6,"182,149","49,359","2,398","40,722","43,119","8,142,967","188,614","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2017,7,"188,614","45,014","2,155","40,836","42,991","8,095,093","190,257","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2017,8,"190,257","44,502","2,502","40,852","43,354","7,887,171","191,275","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2017,9,"191,275","43,727","2,110","42,892","45,001","8,495,708","189,347","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2017,10,"189,347","39,872","1,803","39,257","41,061","8,122,685","188,167","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2017,11,"188,167","43,034","2,496","42,392","44,888","9,651,131","186,017","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2017,12,"186,017","38,702","2,545","40,760","43,305","9,282,176","181,210","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2018,1,"181,210","41,832","2,088","36,636","38,724","8,687,204","184,137","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2018,2,"184,137","48,303","2,951","38,661","41,612","7,398,444","191,592","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2018,3,"191,592","50,176","2,347","43,532","45,879","8,126,018","195,584","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2018,4,"195,584","42,121","1,718","40,689","42,407","7,549,496","191,453","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2018,5,"191,453","48,352","1,670","45,772","47,442","8,099,333","192,411","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2018,6,"192,411","50,675","1,877","49,156","51,032","8,969,428","191,550","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2018,7,"191,550","50,397","2,144","44,417","46,561","8,393,955","195,487","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2018,8,"195,487","53,428","2,674","45,550","48,224","8,752,206","200,726","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2018,9,"200,726","51,211","2,384","45,891","48,274","8,504,262","203,481","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2018,10,"203,481","48,080","2,334","47,891","50,225","9,053,211","200,787","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2018,11,"200,787","53,520","3,624","47,686","51,310","9,351,974","203,167","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2018,12,"203,167","44,850","2,684","46,507","49,191","8,826,817","199,497","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2019,1,"199,497","47,044","1,722","39,088","40,810","7,264,791","204,866","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2019,2,"204,866","48,477","2,467","38,997","41,463","7,210,906","211,629","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2019,3,"211,629","49,385","1,971","47,163","49,133","8,061,030","208,846","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2019,4,"208,846","43,122","1,961","39,882","41,842","7,555,879","210,101","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2019,5,"210,101","46,643","2,206","42,132","44,338","7,604,334","206,795","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2019,6,"206,795","46,605","2,087","40,897","42,984","7,450,304","210,513","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2019,7,"210,513","50,903","1,498","43,433","44,931","7,824,321","217,505","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2019,8,"217,505","54,023","2,025","46,771","48,796","7,774,395","222,321","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2019,9,"222,321","51,204","2,315","52,536","54,851","8,997,483","220,360","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2019,10,"220,360","53,913","2,938","55,589","58,527","9,449,984","214,397","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2019,11,"214,397","53,313","2,315","49,636","51,952","8,169,999","217,877","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2019,12,"217,877","44,284","1,794","48,195","49,988","7,942,652","211,001","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2020,1,"211,001","50,236","2,397","34,284","36,682","5,635,613","228,480","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2020,2,"228,480","50,160","3,220","49,499","52,719","7,293,841","220,765","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2020,3,"220,765","54,040","3,655","51,020","54,674","7,892,722","222,207","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2020,4,"222,207","59,177","3,252","58,182","61,434","9,138,891","216,359","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2020,5,"216,359","57,056","2,389","62,710","65,100","9,715,127","209,555","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2020,6,"209,555","61,705","2,497","57,737","60,234","9,122,573","213,463","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2020,7,"213,463","56,960","2,830","54,437","57,267","8,682,983","214,128","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2020,8,"214,128","59,407","2,865","57,487","60,353","8,998,011","212,474","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2020,9,"212,474","57,106","3,394","52,431","55,825","8,198,212","214,513","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2020,10,"214,513","57,905","2,365","47,182","49,546","7,337,374","224,277","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2020,11,"224,277","58,318","3,282","48,357","51,639","7,525,622","232,535","91,950"
10221,010,ปลาทูน่ากระป๋อง,ตัน,2020,12,"232,535","50,332","1,824","52,361","54,185","7,708,815","229,172","91,950"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2016,1,"18,331","13,896","7,792","3,591","11,382","949,556","21,977","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2016,2,"21,977","13,007","7,023","3,882","10,905","867,969","24,080","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2016,3,"24,080","13,340","7,363","4,469","11,832","960,988","25,607","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2016,4,"25,607","9,800","8,437","3,536","11,973","931,490","23,480","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2016,5,"23,480","11,540","9,787","4,732","14,519","1,143,297","20,500","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2016,6,"20,500","9,674","7,825","4,362","12,187","972,401","17,945","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2016,7,"17,945","8,660","7,260","4,662","11,921","941,869","14,633","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2016,8,"14,633","9,922","8,302","3,511","11,813","934,244","14,185","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2016,9,"14,185","12,006","8,561","3,593","12,154","991,626","15,235","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2016,10,"15,235","14,232","8,213","5,747","13,960","1,123,867","17,138","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2016,11,"17,138","13,429","7,901","3,700","11,601","934,827","19,239","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2016,12,"19,239","13,782","7,235","6,038","13,273","984,727","20,938","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2017,1,"20,938","11,281","8,442","2,493","10,935","1,000,478","21,218","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2017,2,"21,218","11,739","7,439","2,927","10,365","852,529","22,776","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2017,3,"22,776","12,546","7,251","3,549","10,800","867,456","24,725","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2017,4,"24,725","8,942","6,824","3,497","10,321","852,000","22,517","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2017,5,"22,517","10,042","8,821","4,005","12,825","1,049,908","19,799","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2017,6,"19,799","8,803","7,515","3,842","11,357","909,668","18,160","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2017,7,"18,160","6,805","6,972","4,298","11,270","907,032","15,245","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2017,8,"15,245","7,728","6,943","4,453","11,396","923,007","12,628","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2017,9,"12,628","10,947","6,551","4,873","11,424","919,828","12,337","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2017,10,"12,337","11,443","8,432","4,935","13,368","1,022,581","11,718","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2017,11,"11,718","12,117","8,992","3,554","12,547","970,077","12,963","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2017,12,"12,963","11,957","8,385","4,953","13,338","1,078,782","12,877","24,191"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2018,1,"12,877","12,313","7,152","4,440","11,592","887,634","14,069","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2018,2,"14,069","10,231","6,296","4,385","10,681","796,760","13,980","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2018,3,"13,980","12,827","6,431","4,535","10,966","876,719","16,204","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2018,4,"16,204","11,229","6,390","3,803","10,193","845,940","17,425","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2018,5,"17,425","12,761","7,871","4,523","12,394","962,383","18,496","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2018,6,"18,496","11,715","6,791","5,311","12,102","946,771","18,430","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2018,7,"18,430","12,263","6,776","6,213","12,989","1,060,360","17,995","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2018,8,"17,995","9,892","7,117","7,053","14,169","1,110,904","14,015","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2018,9,"14,015","10,088","4,131","5,504","9,635","845,091","14,759","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2018,10,"14,759","10,235","4,653","6,410","11,063","976,114","14,385","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2018,11,"14,385","12,364","5,827","5,995","11,822","1,022,459","15,846","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2018,12,"15,846","14,619","8,113","6,854","14,968","1,285,998","16,347","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2019,1,"16,347","16,633","8,813","6,445","15,257","1,304,822","18,496","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2019,2,"18,496","13,473","7,274","4,780","12,054","1,079,595","20,318","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2019,3,"20,318","15,129","6,978","5,498","12,476","1,151,049","23,237","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2019,4,"23,237","11,836","6,652","4,473","11,124","1,045,049","27,092","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2019,5,"27,092","11,015","7,589","5,363","12,952","1,233,140","25,932","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2019,6,"25,932","9,844","5,687","5,153","10,840","1,033,659","25,603","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2019,7,"25,603","11,766","7,443","6,468","13,911","1,253,920","24,035","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2019,8,"24,035","10,837","6,762","6,538","13,300","1,103,132","22,737","24,289"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2019,9,"22,737","10,881","7,622","6,458","14,080","1,143,594","20,833","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2019,10,"20,833","12,829","9,227","4,943","14,170","1,099,485","20,923","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2019,11,"20,923","13,137","9,245","4,430","13,675","1,047,171","21,790","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2019,12,"21,790","12,832","7,368","3,896","11,264","954,459","24,183","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2020,1,"24,183","12,300","5,987","4,348","10,335","858,774","26,519","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2020,2,"26,519","11,298","6,207","4,030","10,237","868,398","27,731","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2020,3,"27,731","13,302","15,569","4,433","20,002","1,714,243","21,170","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2020,4,"21,170","14,267","11,976","5,709","17,685","1,527,592","18,043","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2020,5,"18,043","11,952","7,028","4,160","11,188","1,025,174","19,311","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2020,6,"19,311","11,210","5,361","4,774","10,135","877,339","20,644","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2020,7,"20,644","8,577","8,396","4,283","12,679","1,091,363","17,084","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2020,8,"17,084","11,428","6,411","5,464","11,875","1,037,059","16,709","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2020,9,"16,709","11,427","5,186","4,542","9,728","803,274","18,711","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2020,10,"18,711","14,105","6,938","5,123","12,062","978,474","21,190","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2020,11,"21,190","13,117","3,583","9,430","13,014","1,102,855","21,561","23,589"
10221,020,ปลาซาร์ดีนกระป๋อง,ตัน,2020,12,"21,561","12,599","5,078","8,383","13,461","1,169,984","21,235","23,589"
10293,010,น้ำปลา,ลิตร,2016,1,"1,607,879","7,879,672","6,080,298","1,771,465","7,851,763","210,626","1,824,379","11,800,423"
10293,010,น้ำปลา,ลิตร,2016,2,"1,824,379","8,307,124","6,487,101","1,834,041","8,321,142","207,075","1,961,671","11,873,996"
10293,010,น้ำปลา,ลิตร,2016,3,"1,961,671","9,004,819","7,255,122","2,239,345","9,494,466","256,732","1,666,698","12,019,556"
10293,010,น้ำปลา,ลิตร,2016,4,"1,666,698","8,313,287","6,249,541","2,055,952","8,305,493","227,953","1,764,312","11,722,012"
10293,010,น้ำปลา,ลิตร,2016,5,"1,764,312","8,870,727","6,656,879","1,939,243","8,596,122","233,130","2,154,740","12,313,495"
10293,010,น้ำปลา,ลิตร,2016,6,"2,154,740","9,699,018","7,026,388","2,727,104","9,753,492","254,909","2,247,982","11,983,911"
10293,010,น้ำปลา,ลิตร,2016,7,"2,247,982","9,353,918","7,028,375","2,643,415","9,671,790","262,470","2,088,824","11,779,168"
10293,010,น้ำปลา,ลิตร,2016,8,"2,088,824","9,085,049","6,542,728","2,792,353","9,335,081","265,300","2,180,039","11,851,659"
10293,010,น้ำปลา,ลิตร,2016,9,"2,180,039","8,764,009","6,362,630","2,298,474","8,661,104","236,072","2,442,538","11,917,143"
10293,010,น้ำปลา,ลิตร,2016,10,"2,442,538","8,342,270","6,023,947","2,636,623","8,660,570","236,815","2,314,937","11,739,966"
10293,010,น้ำปลา,ลิตร,2016,11,"2,314,937","8,377,943","5,973,234","2,509,780","8,483,014","232,629","2,552,230","11,874,476"
10293,010,น้ำปลา,ลิตร,2016,12,"2,552,230","8,100,931","6,653,807","2,492,256","9,146,063","264,543","1,770,614","11,878,926"
10293,010,น้ำปลา,ลิตร,2017,1,"1,770,614","7,377,942","5,642,234","1,816,681","7,458,915","215,899","1,774,863","11,429,712"
10293,010,น้ำปลา,ลิตร,2017,2,"1,774,863","7,609,227","5,971,911","1,687,647","7,659,557","228,167","1,984,451","12,139,145"
10293,010,น้ำปลา,ลิตร,2017,3,"1,984,451","9,046,332","7,099,196","1,712,522","8,811,718","258,742","2,474,349","12,345,026"
10293,010,น้ำปลา,ลิตร,2017,4,"2,474,349","7,190,139","5,811,345","1,604,248","7,415,593","213,841","2,394,387","11,831,168"
10293,010,น้ำปลา,ลิตร,2017,5,"2,394,387","8,388,225","6,583,954","2,127,443","8,711,396","257,567","2,234,521","12,298,343"
10293,010,น้ำปลา,ลิตร,2017,6,"2,234,521","8,505,809","6,198,159","2,038,375","8,236,534","253,447","2,732,926","12,248,178"
10293,010,น้ำปลา,ลิตร,2017,7,"2,732,926","7,513,519","6,151,137","2,035,283","8,186,420","245,658","2,307,709","12,030,586"
10293,010,น้ำปลา,ลิตร,2017,8,"2,307,709","8,161,883","6,368,326","2,127,943","8,496,269","250,615","2,165,321","12,233,173"
10293,010,น้ำปลา,ลิตร,2017,9,"2,165,321","8,161,524","5,758,473","2,184,816","7,943,289","250,566","2,570,104","11,702,266"
10293,010,น้ำปลา,ลิตร,2017,10,"2,570,104","8,603,112","6,698,345","2,310,140","9,008,485","276,514","2,427,206","12,110,470"
10293,010,น้ำปลา,ลิตร,2017,11,"2,427,206","9,252,410","7,250,420","2,610,744","9,861,164","297,924","1,983,652","12,612,458"
10293,010,น้ำปลา,ลิตร,2017,12,"1,983,652","9,091,974","7,061,276","2,394,166","9,455,442","276,629","1,870,243","12,539,079"
10293,010,น้ำปลา,ลิตร,2018,1,"1,870,243","8,907,913","6,992,203","1,681,440","8,673,644","256,536","2,259,606","12,945,818"
10293,010,น้ำปลา,ลิตร,2018,2,"2,259,606","8,135,562","6,308,238","1,963,515","8,271,753","239,886","2,398,347","12,460,845"
10293,010,น้ำปลา,ลิตร,2018,3,"2,398,347","9,622,762","7,745,757","1,855,414","9,601,171","292,515","2,693,477","13,125,428"
10293,010,น้ำปลา,ลิตร,2018,4,"2,693,477","8,093,131","7,173,374","1,848,657","9,022,031","266,801","1,985,015","12,173,217"
10293,010,น้ำปลา,ลิตร,2018,5,"1,985,015","9,151,913","7,353,804","2,035,306","9,389,110","271,394","2,126,333","12,933,882"
10293,010,น้ำปลา,ลิตร,2018,6,"2,126,333","8,218,221","6,111,525","1,972,060","8,083,584","242,013","2,345,550","12,570,580"
10293,010,น้ำปลา,ลิตร,2018,7,"2,345,550","7,717,772","6,049,470","1,793,623","7,843,092","234,872","2,317,131","11,744,581"
10293,010,น้ำปลา,ลิตร,2018,8,"2,317,131","9,719,236","7,131,223","2,421,141","9,552,364","286,029","2,584,913","12,657,189"
10293,010,น้ำปลา,ลิตร,2018,9,"2,584,913","7,885,633","5,463,622","2,387,195","7,850,817","256,393","2,843,962","11,311,941"
10293,010,น้ำปลา,ลิตร,2018,10,"2,843,962","8,589,783","6,338,831","2,526,085","8,864,916","240,263","2,760,856","12,014,596"
10293,010,น้ำปลา,ลิตร,2018,11,"2,760,856","9,002,215","6,389,809","2,368,540","8,758,349","280,115","3,129,416","12,054,378"
10293,010,น้ำปลา,ลิตร,2018,12,"3,129,416","8,246,510","7,227,197","1,957,733","9,184,930","254,542","2,272,884","11,982,371"
10293,010,น้ำปลา,ลิตร,2019,1,"2,272,884","8,936,410","7,245,794","1,760,325","9,006,120","280,059","2,251,552","12,871,809"
10293,010,น้ำปลา,ลิตร,2019,2,"2,251,552","7,558,854","5,904,587","1,740,037","7,644,624","230,747","2,259,082","12,206,662"
10293,010,น้ำปลา,ลิตร,2019,3,"2,259,082","9,556,444","7,086,202","2,223,782","9,309,984","263,640","2,662,372","12,792,950"
10293,010,น้ำปลา,ลิตร,2019,4,"2,662,372","7,754,878","5,919,383","1,974,737","7,894,120","253,766","2,583,393","11,665,367"
10293,010,น้ำปลา,ลิตร,2019,5,"2,583,393","9,640,894","7,232,174","2,804,754","10,036,928","293,022","2,258,912","12,445,841"
10293,010,น้ำปลา,ลิตร,2019,6,"2,258,912","8,847,034","6,216,718","2,515,953","8,732,671","264,024","2,436,167","12,031,223"
10293,010,น้ำปลา,ลิตร,2019,7,"2,436,167","9,243,029","6,453,580","2,959,082","9,412,662","275,737","2,326,660","11,815,008"
10293,010,น้ำปลา,ลิตร,2019,8,"2,326,660","9,050,286","6,500,190","2,343,092","8,843,282","256,630","2,608,724","11,941,208"
10293,010,น้ำปลา,ลิตร,2019,9,"2,608,724","7,391,672","5,565,763","1,768,833","7,334,596","228,924","2,780,943","11,080,049"
10293,010,น้ำปลา,ลิตร,2019,10,"2,780,943","9,401,518","7,030,464","2,387,347","9,417,811","271,699","2,893,836","12,275,846"
10293,010,น้ำปลา,ลิตร,2019,11,"2,893,836","8,388,319","6,249,637","2,326,103","8,575,740","258,563","2,814,558","11,599,403"
10293,010,น้ำปลา,ลิตร,2019,12,"2,814,558","9,386,128","7,455,092","2,468,363","9,923,455","281,412","2,393,682","11,878,537"
10293,010,น้ำปลา,ลิตร,2020,1,"2,393,682","8,832,766","7,331,649","1,872,669","9,204,317","262,562","2,178,276","12,237,587"
10293,010,น้ำปลา,ลิตร,2020,2,"2,178,276","9,134,822","6,602,617","1,970,953","8,573,570","230,277","2,901,681","12,931,654"
10293,010,น้ำปลา,ลิตร,2020,3,"2,901,681","9,983,588","8,761,127","1,768,502","10,529,629","293,175","2,488,200","13,288,620"
10293,010,น้ำปลา,ลิตร,2020,4,"2,488,200","9,556,817","6,934,921","2,167,012","9,101,933","263,019","3,000,458","12,683,849"
10293,010,น้ำปลา,ลิตร,2020,5,"3,000,458","8,465,163","6,617,713","1,822,318","8,440,031","234,248","3,070,076","12,132,475"
10293,010,น้ำปลา,ลิตร,2020,6,"3,070,076","8,422,776","6,322,966","2,230,499","8,553,465","252,143","2,986,622","11,966,607"
10293,010,น้ำปลา,ลิตร,2020,7,"2,986,622","7,871,869","6,297,597","1,987,804","8,285,401","247,922","2,607,910","11,279,645"
10293,010,น้ำปลา,ลิตร,2020,8,"2,607,910","9,698,506","6,773,260","2,569,693","9,342,953","255,255","2,999,821","12,541,330"
10293,010,น้ำปลา,ลิตร,2020,9,"2,999,821","9,761,091","7,732,741","2,345,489","10,078,231","267,445","2,776,666","12,680,312"
10293,010,น้ำปลา,ลิตร,2020,10,"2,776,666","9,126,338","6,526,373","2,572,111","9,098,484","284,550","2,831,752","11,766,694"
10293,010,น้ำปลา,ลิตร,2020,11,"2,831,752","9,569,986","8,539,055","1,817,909","10,356,963","314,153","2,071,889","12,265,263"
10293,010,น้ำปลา,ลิตร,2020,12,"2,071,889","11,102,190","9,885,490","1,792,691","11,678,181","311,056","1,628,810","13,663,278"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2016,1,"19,318","4,713",330,"2,871","3,201","255,896","21,198","9,466"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2016,2,"21,198","4,173",248,"2,566","2,814","234,088","22,765","9,040"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2016,3,"22,765","2,369",263,"3,591","3,854","307,267","21,264","9,031"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2016,4,"21,264","2,064",288,"3,191","3,480","277,366","19,825","9,424"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2016,5,"19,825","2,333",304,"3,768","4,073","312,779","18,022","9,578"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2016,6,"18,022","3,292",302,"4,330","4,632","400,162","16,656","10,124"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2016,7,"16,656","3,015",233,"3,345","3,578","382,103","16,201","9,296"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2016,8,"16,201","6,795",378,"3,651","4,030","319,584","19,146","11,290"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2016,9,"19,146","3,869",233,"4,138","4,371","308,958","18,717","9,730"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2016,10,"18,717","2,407",274,"3,560","3,833","242,999","17,619","9,442"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2016,11,"17,619","1,897",243,"3,818","4,060","289,458","15,766","9,450"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2016,12,"15,766","2,562",219,"2,830","3,049","244,422","15,272","9,500"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2017,1,"15,272","3,965",244,"3,048","3,292","241,118","15,977","9,710"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2017,2,"15,977","6,552",208,"2,957","3,165","280,449","19,640","9,270"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2017,3,"19,640","5,280",241,"3,806","4,047","302,239","20,802","9,350"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2017,4,"20,802","2,671",245,"3,213","3,458","267,701","20,008","9,340"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2017,5,"20,008","2,675",202,"3,571","3,774","267,459","18,884","9,432"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2017,6,"18,884","3,293",197,"4,480","4,677","321,943","17,492","9,350"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2017,7,"17,492","6,463",197,"4,081","4,278","378,218","19,669","9,670"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2017,8,"19,669","5,355",231,"3,834","4,065","314,419","21,215","9,400"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2017,9,"21,215","3,627",274,"3,479","3,753","242,127","21,280","9,630"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2017,10,"21,280","4,084",381,"3,616","3,997","270,054","21,592","10,070"
